Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
  [48] __gnu_cxx::new_allocator<double>::~new_allocator() [59] std::_Vector_base<double, std::allocator<double> >::_Vector_impl::_Vector_impl(std::allocator<double> const&) [126] std::iterator_traits<__gnu_cxx::__normal_iterator<Cluster**, std::vector<Cluster*, std::allocator<Cluster*> > > >::iterator_category std::__iterator_category<__gnu_cxx::__normal_iterator<Cluster**, std::vector<Cluster*, std::allocator<Cluster*> > > >(__gnu_cxx::__normal_iterator<Cluster**, std::vector<Cluster*, std::allocator<Cluster*> > > const&)
 [108] __gnu_cxx::__normal_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >::__normal_iterator(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >* const&) [90] std::_Vector_base<double, std::allocator<double> >::_Vector_impl::~_Vector_impl() [70] std::iterator_traits<double*>::iterator_category std::__iterator_category<double*>(double* const&)
  [74] __gnu_cxx::__normal_iterator<Point**, std::vector<Point*, std::allocator<Point*> > >::__normal_iterator(Point** const&) [91] std::_Vector_base<double, std::allocator<double> >::_M_deallocate(double*, unsigned long) [83] void std::__relocate_object_a<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >&)
  [75] __gnu_cxx::__normal_iterator<Point**, std::vector<Point*, std::allocator<Point*> > >::operator+=(long) [60] std::_Vector_base<double, std::allocator<double> >::_M_create_storage(unsigned long) [16] double* std::__uninitialized_default_n<double*, unsigned long>(double*, unsigned long)
 [113] __gnu_cxx::__normal_iterator<Cluster**, std::vector<Cluster*, std::allocator<Cluster*> > >::__normal_iterator(Cluster** const&) [61] std::_Vector_base<double, std::allocator<double> >::_Vector_impl_data::_Vector_impl_data() [17] double* std::__uninitialized_default_n_a<double*, unsigned long, double>(double*, unsigned long, std::allocator<double>&)
 [125] __gnu_cxx::__normal_iterator<Cluster**, std::vector<Cluster*, std::allocator<Cluster*> > >::operator+=(long) [46] std::_Vector_base<double, std::allocator<double> >::_M_get_Tp_allocator() [162] unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&)
  [97] __gnu_cxx::__normal_iterator<Cluster**, std::vector<Cluster*, std::allocator<Cluster*> > >::operator++() [62] std::_Vector_base<double, std::allocator<double> >::_Vector_base(unsigned long, std::allocator<double> const&) [51] unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&)
 [173] __gnu_cxx::__normal_iterator<Centroid**, std::vector<Centroid*, std::allocator<Centroid*> > >::__normal_iterator(Centroid** const&) [92] std::_Vector_base<double, std::allocator<double> >::~_Vector_base() [84] std::remove_reference<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&>::type&& std::move<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&)
 [163] __gnu_cxx::__normal_iterator<Point**, std::vector<Point*, std::allocator<Point*> > >::difference_type __gnu_cxx::operator-<Point**, std::vector<Point*, std::allocator<Point*> > >(__gnu_cxx::__normal_iterator<Point**, std::vector<Point*, std::allocator<Point*> > > const&, __gnu_cxx::__normal_iterator<Point**, std::vector<Point*, std::allocator<Point*> > > const&) [81] void std::allocator_traits<std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::destroy<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >(std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*) [123] std::remove_reference<Point*&>::type&& std::move<Point*&>(Point*&)
 [230] __gnu_cxx::__normal_iterator<Cluster**, std::vector<Cluster*, std::allocator<Cluster*> > >::difference_type __gnu_cxx::operator-<Cluster**, std::vector<Cluster*, std::allocator<Cluster*> > >(__gnu_cxx::__normal_iterator<Cluster**, std::vector<Cluster*, std::allocator<Cluster*> > > const&, __gnu_cxx::__normal_iterator<Cluster**, std::vector<Cluster*, std::allocator<Cluster*> > > const&) [110] std::allocator_traits<std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::allocate(std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >&, unsigned long) [195] std::remove_reference<Cluster*&>::type&& std::move<Cluster*&>(Cluster*&)
 [231] __gnu_cxx::__normal_iterator<Centroid**, std::vector<Centroid*, std::allocator<Centroid*> > >::difference_type __gnu_cxx::operator-<Centroid**, std::vector<Centroid*, std::allocator<Centroid*> > >(__gnu_cxx::__normal_iterator<Centroid**, std::vector<Centroid*, std::allocator<Centroid*> > > const&, __gnu_cxx::__normal_iterator<Centroid**, std::vector<Centroid*, std::allocator<Centroid*> > > const&) [101] std::allocator_traits<std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::max_size(std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > const&) [196] std::remove_reference<Centroid*&>::type&& std::move<Centroid*&>(Centroid*&)
  [88] bool __gnu_cxx::operator!=<Cluster**, std::vector<Cluster*, std::allocator<Cluster*> > >(__gnu_cxx::__normal_iterator<Cluster**, std::vector<Cluster*, std::allocator<Cluster*> > > const&, __gnu_cxx::__normal_iterator<Cluster**, std::vector<Cluster*, std::allocator<Cluster*> > > const&) [82] void std::allocator_traits<std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::construct<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >(std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&) [18] double* std::fill_n<double*, unsigned long, double>(double*, unsigned long, double const&)
   [4] Tupla::getThValue(int) const [172] std::allocator_traits<std::allocator<Point*> >::deallocate(std::allocator<Point*>&, Point**, unsigned long) [50] void std::advance<__gnu_cxx::__normal_iterator<Point**, std::vector<Point*, std::allocator<Point*> > >, int>(__gnu_cxx::__normal_iterator<Point**, std::vector<Point*, std::allocator<Point*> > >&, int)
   [6] Tupla::differenzaVettoriale(Tupla const&) const [167] std::allocator_traits<std::allocator<Point*> >::allocate(std::allocator<Point*>&, unsigned long) [127] void std::advance<__gnu_cxx::__normal_iterator<Cluster**, std::vector<Cluster*, std::allocator<Cluster*> > >, int>(__gnu_cxx::__normal_iterator<Cluster**, std::vector<Cluster*, std::allocator<Cluster*> > >&, int)
   [2] Tupla::distanza(Tupla const&) const [147] std::allocator_traits<std::allocator<Point*> >::max_size(std::allocator<Point*> const&) [53] std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&& std::forward<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >(std::remove_reference<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::type&)
  [80] __gnu_cxx::new_allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::_M_max_size() const [135] void std::allocator_traits<std::allocator<Point*> >::construct<Point*, Point* const&>(std::allocator<Point*>&, Point**, Point* const&) [111] Point*&& std::forward<Point*>(std::remove_reference<Point*>::type&)
  [98] __gnu_cxx::new_allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::max_size() const [119] void std::allocator_traits<std::allocator<Point*> >::construct<Point*, Point*>(std::allocator<Point*>&, Point**, Point*&&) [169] Cluster*&& std::forward<Cluster*>(std::remove_reference<Cluster*>::type&)
 [142] __gnu_cxx::new_allocator<Point*>::_M_max_size() const [236] std::allocator_traits<std::allocator<Cluster*> >::deallocate(std::allocator<Cluster*>&, Cluster**, unsigned long) [170] Centroid*&& std::forward<Centroid*>(std::remove_reference<Centroid*>::type&)
 [144] __gnu_cxx::new_allocator<Point*>::max_size() const [237] std::allocator_traits<std::allocator<Cluster*> >::allocate(std::allocator<Cluster*>&, unsigned long) [130] Point* const& std::forward<Point* const&>(std::remove_reference<Point* const&>::type&)
 [202] __gnu_cxx::new_allocator<Cluster*>::_M_max_size() const [212] std::allocator_traits<std::allocator<Cluster*> >::max_size(std::allocator<Cluster*> const&) [106] void std::_Destroy<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*)
 [206] __gnu_cxx::new_allocator<Cluster*>::max_size() const [187] void std::allocator_traits<std::allocator<Cluster*> >::construct<Cluster*, Cluster*>(std::allocator<Cluster*>&, Cluster**, Cluster*&&) [159] void std::_Destroy<Point**>(Point**, Point**)
 [203] __gnu_cxx::new_allocator<Centroid*>::_M_max_size() const [238] std::allocator_traits<std::allocator<Centroid*> >::deallocate(std::allocator<Centroid*>&, Centroid**, unsigned long) [160] void std::_Destroy<Point**, Point*>(Point**, Point**, std::allocator<Point*>&)
 [207] __gnu_cxx::new_allocator<Centroid*>::max_size() const [239] std::allocator_traits<std::allocator<Centroid*> >::allocate(std::allocator<Centroid*>&, unsigned long) [277] void std::_Destroy<Cluster**>(Cluster**, Cluster**)
  [42] __gnu_cxx::new_allocator<double>::_M_max_size() const [213] std::allocator_traits<std::allocator<Centroid*> >::max_size(std::allocator<Centroid*> const&) [278] void std::_Destroy<Cluster**, Cluster*>(Cluster**, Cluster**, std::allocator<Cluster*>&)
  [56] __gnu_cxx::new_allocator<double>::max_size() const [188] void std::allocator_traits<std::allocator<Centroid*> >::construct<Centroid*, Centroid*>(std::allocator<Centroid*>&, Centroid**, Centroid*&&) [279] void std::_Destroy<Centroid**>(Centroid**, Centroid**)
  [99] __gnu_cxx::__normal_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >::base() const [93] std::allocator_traits<std::allocator<double> >::deallocate(std::allocator<double>&, double*, unsigned long) [280] void std::_Destroy<Centroid**, Centroid*>(Centroid**, Centroid**, std::allocator<Centroid*>&)
 [139] __gnu_cxx::__normal_iterator<Point**, std::vector<Point*, std::allocator<Point*> > >::base() const [63] std::allocator_traits<std::allocator<double> >::allocate(std::allocator<double>&, unsigned long) [95] void std::_Destroy<double*>(double*, double*)
  [47] __gnu_cxx::__normal_iterator<Point**, std::vector<Point*, std::allocator<Point*> > >::operator*() const [64] std::allocator_traits<std::allocator<double> >::max_size(std::allocator<double> const&) [96] void std::_Destroy<double*, double>(double*, double*, std::allocator<double>&)
 [118] __gnu_cxx::__normal_iterator<Point**, std::vector<Point*, std::allocator<Point*> > >::operator-(long) const [13] double* std::__uninitialized_default_n_1<true>::__uninit_default_n<double*, unsigned long>(double*, unsigned long) [19] void std::__fill_a<double*, double>(double*, double*, double const&)
  [72] __gnu_cxx::__normal_iterator<Cluster**, std::vector<Cluster*, std::allocator<Cluster*> > >::base() const [102] std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_S_max_size(std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > const&) [77] void std::__advance<__gnu_cxx::__normal_iterator<Point**, std::vector<Point*, std::allocator<Point*> > >, long>(__gnu_cxx::__normal_iterator<Point**, std::vector<Point*, std::allocator<Point*> > >&, long, std::random_access_iterator_tag)
